number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,07:47:45,[],[]
2,0,08:05:00,08:07:00,['17'],[]
3,7,08:16:48,08:32:00,['19'],[]
4,9,08:36:04,08:38:04,[],['19']
5,11,08:42:08,08:44:08,[],['17']
6,10,08:47:59,09:39:33,['29'],[]
7,12,09:45:00,09:47:00,['1'],[]
8,6,09:57:22,10:15:35,"['48', '6', '7']","['1', '29']"
9,16,10:17:24,10:19:24,['45'],[]
10,13,10:27:13,10:29:13,[],['45']
11,12,10:31:47,10:36:03,[],"['6', '7']"
12,10,10:41:30,10:46:12,[],['48']
13,8,10:48:46,11:02:00,['14'],[]
14,9,11:03:17,11:05:17,['59'],[]
15,10,11:06:34,11:08:34,[],['14']
16,12,11:14:01,12:02:00,['3'],['59']
17,14,12:05:38,12:07:38,['47'],[]
18,6,12:14:33,12:16:52,"['9', '30']","['3', '47']"
19,13,12:26:14,12:28:14,[],['9']
20,9,12:36:51,12:38:51,[],['30']
21,7,12:42:55,12:59:57,['66'],[]
22,12,13:10:00,13:12:00,['15'],[]
23,13,13:14:34,13:16:34,['23'],[]
24,6,13:25:56,13:33:34,"['36', '56']","['66', '23', '15']"
25,10,13:43:56,13:45:56,[],['56']
26,7,13:50:34,13:52:34,[],['36']
27,10,13:57:12,14:17:00,['41'],[]
28,9,14:18:17,14:20:17,[],['41']
29,16,14:30:05,14:32:05,['51'],[]
30,15,14:34:57,14:43:35,['68'],['51']
31,14,14:46:09,14:48:09,[],['68']
32,11,14:55:04,14:57:04,['24'],[]
33,14,15:03:59,15:05:59,['34'],[]
34,6,15:12:54,15:14:54,[],"['34', '24']"
35,9,15:26:24,15:29:09,['54'],[]
36,10,15:30:26,15:32:26,[],['54']
37,8,15:35:00,15:37:00,['12'],[]
38,9,15:38:17,15:42:00,['69'],[]
39,10,15:43:17,15:46:29,[],['12']
40,16,15:55:06,15:57:06,[],['69']
41,14,16:02:24,16:04:24,['42'],[]
42,9,16:12:13,16:14:13,[],['42']
43,10,16:15:30,16:17:30,['26'],[]
44,13,16:25:00,16:27:00,['65'],[]
45,6,16:36:22,16:45:03,['58'],"['26', '65']"
46,12,16:55:25,17:16:25,[],['58']
47,6,17:26:47,19:00:00,[],[]
