user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[6, 10]","[14, 6, 3]",23.0,14.63,18.63,2
1,"[0, 16]","[3, 0, 9]",18.2,26.0,23.22,2
2,"[10, 18, 17]","[19, 6, 28, 24]",28.5,26.75,32.28,3
3,"[7, 16]","[21, 0, 16]",16.1,30.27,25.4,2
4,"[17, 18]","[23, 28, 17]",16.4,24.78,28.7,2
5,"[6, 18, 17]","[13, 6, 28, 25]",30.0,30.67,36.65,3
6,[10],"[6, 19]",2.0,2.87,4.87,1
7,"[16, 10]","[9, 6, 19]",14.4,15.42,18.37,2
8,[10],"[1, 17]",2.0,15.63,17.63,1
9,"[17, 18, 6]","[24, 28, 6, 9]",8.0,36.6,27.65,2
10,"[7, 16]","[26, 0, 8]",9.5,29.85,32.08,2
11,-,-,-,-,19.23,2
12,"[6, 0]","[12, 6, 1]",25.2,24.53,27.78,2
13,[17],"[0, 23]",2.0,7.5,9.5,1
14,"[6, 8]","[10, 6, 28]",20.5,30.22,28.73,2
15,[0],"[1, 3]",2.0,6.43,8.43,1
16,[16],"[7, 15]",10.1,12.97,11.37,1
17,-,-,-,-,29.62,2
18,[6],"[13, 7]",2.0,11.85,13.85,1
19,[10],"[20, 19]",2.0,2.87,4.87,1
20,[6],"[12, 11]",2.0,3.85,5.85,1
21,"[8, 6]","[28, 6, 15]",16.0,19.12,23.0,2
22,"[8, 17]","[29, 28, 26]",4.6,13.63,17.63,2
23,"[17, 8, 6]","[26, 28, 6, 15]",13.0,25.25,29.63,3
24,"[6, 0]","[15, 6, 3]",4.0,12.35,16.35,2
25,"[16, 7]","[13, 0, 21]",9.3,28.97,29.72,2
26,"[7, 10, 16]","[21, 0, 6, 16]",13.7,24.1,25.4,2
27,"[17, 8]","[26, 28, 30]",4.0,11.18,15.18,2
28,"[0, 16]","[20, 6, 13]",6.5,15.53,19.12,2
29,"[8, 0]","[17, 6, 3]",7.0,10.58,12.37,1
30,"[6, 8]","[10, 6, 30]",18.5,23.67,22.18,2
31,[16],"[15, 13]",2.0,5.15,7.15,1
32,"[0, 16]","[1, 0, 9]",8.1,19.57,22.48,2
33,"[17, 8, 6]","[26, 28, 6, 8]",15.0,34.35,32.08,2
34,[17],"[28, 23]",2.0,11.85,13.85,1
35,[6],"[13, 12]",2.0,2.57,4.57,1
36,"[10, 16]","[2, 6, 12]",21.0,24.47,26.57,2
37,[16],"[15, 16]",2.0,2.87,4.87,1
38,[0],"[4, 18]",2.0,6.55,8.55,1
39,[16],"[14, 0]",9.3,26.9,21.12,1
40,[6],"[8, 13]",7.4,11.07,11.8,1
41,[16],"[12, 11]",2.0,3.85,5.85,1
42,-,-,-,-,23.3,2
43,[6],"[11, 14]",8.5,9.0,8.92,1
44,"[10, 16]","[18, 6, 12]",9.2,15.22,17.23,2
45,[6],"[16, 12]",8.5,10.58,10.62,1
46,"[16, 18]","[10, 6, 29]",11.2,17.0,20.12,2
47,"[7, 8]","[22, 28, 31]",8.9,15.68,19.68,2
48,[16],"[6, 11]",16.6,16.12,14.73,1
49,[6],"[15, 12]",6.5,7.72,7.75,1
